car_park_no,address,x_coord,y_coord,longitude,latitude,nearest_charger_distance_m,high_gap_area
B73,BLK 651A JALAN TENAGA,36196.3322,34965.864,103.90696724615144,1.332492267852266,0.0062431282522206494,False
B74,BLK 671A JALAN DAMAI,36428.7057,35005.0793,103.90905526271848,1.3328468531231157,0.006648292431624585,False
B75,BLK 613C BEDOK RESERVOIR ROAD,37379.8318,35029.8453,103.91760166991922,1.3330705484619232,0.006331294014785802,False
B76,BLK 761A BEDOK RESERVOIR VIEW,39251.41,35342.7343,103.9344189574035,1.3358995643003466,0.006169171920296759,False
B77,BLK 765A BEDOK RESERVOIR VIEW,39464.4992,35319.6825,103.93633367546306,1.3356910123179662,0.003047539228463285,False
B78,BLK 769A BEDOK RESERVOIR VIEW,39692.6527,35310.6109,103.93838375965673,1.3356088847994083,0.004785422467927303,False
B79,BLK 772A BEDOK RESERVOIR VIEW,39583.9006,35439.6773,103.93740660996866,1.3367761554500246,0.005067334762220976,False
B8,BLK 201/203 BEDOK NORTH STREET 1,38567.8313,34234.9589,103.92827623307635,1.3258814963794496,0.003693404057250275,False
B8B,BLK 222 BEDOK NORTH DRIVE,38531.1666,34114.4997,103.92794673996775,1.3247921201815396,0.004969919053173735,False
B80,BLK 739A BEDOK RESERVOIR ROAD,38020.7204,35604.61,103.92336060080356,1.3382683050605606,0.0005687598610042865,False
B81,BLK 30A NEW UPPER CHANGI ROAD,39309.7384,33939.7118,103.93494255225318,1.323211123984771,0.005931003687699749,False
B82,BLK 509B BEDOK NORTH STREET 3,38805.8064,35117.6383,103.93041487733402,1.3338640412915799,87.29341234014379,False
B83,BLK 21A CHAI CHEE ROAD,37899.5392,34299.8988,103.92227129473181,1.3264690135495176,0.0016136791572096342,False
B84,BLK 215A BEDOK CENTRAL,39227.6155,34273.0906,103.9342047573154,1.3262261095143135,0.004854264414730618,False
B85,BLK 184 BEDOK NORTH ROAD,40023.6834,34256.9953,103.94135784200338,1.3260802458197982,0.006899645815960548,False
B86,BLK 114A BEDOK NORTH STREET 2,39393.0265,34775.2307,103.93569124962644,1.3307672180997376,14.503677910554629,False
B87,BLK 13A BEDOK SOUTH ROAD,39449.3971,33644.4324,103.93619734820132,1.3205406737790863,0.006090758309883229,False
B88,BLK 34A BED0K SOUTH AVENUE 2,39683.2391,33835.9985,103.93829861018796,1.3222730385459693,0.004425527393912137,False
B89,BLK 116A BEDOK NORTH ROAD,39568.2194,34796.4641,103.93726546144408,1.330959178889198,0.004879235009433884,False
B9,BLK 402/403 BEDOK NORTH AVENUE 3,39184.2416,34709.4842,103.933815179244,1.3301727085826516,0.0024931144774314623,False
B90,BLK 35A BEDOK SOUTH AVENUE 2,39831.9791,33865.2621,103.93963512682487,1.3225376305100753,0.004509439765569391,False
B91,BLK 630 BEDOK RESERVOIR ROAD,37007.0862,34999.621,103.91425233336754,1.3327973239279634,0.004557682526498796,False
B92,BLK 2A BEDOK SOUTH AVENUE 1,39197.6251,33772.3265,103.93393509513557,1.3216973941844923,0.0008415735080158469,False
B93,BLK 19A BEDOK SOUTH ROAD,39224.3984,33631.2777,103.93417561555682,1.3204217908689766,0.0020022821344017165,False
B94,BLK 513A BEDOK NORTH AVENUE 2,38688.1313,34940.2851,103.92935743869732,1.3322601658153184,0.005731379673038817,False
B94A,"BLK 512 TO 518, 554 BEDOK NORTH AVENUE 2",38668.2981,34834.5151,103.92917918947799,1.3313036277380637,0.0032930029344101805,False
B95,BLK 220 BEDOK CENTRAL,39325.3283,34194.2403,103.9350827294625,1.3255129802698578,0.0039359124229613384,False
B96,BLK 219 BEDOK CENTRAL,39088.1581,34133.7804,103.93295160832349,1.324966290346567,0.0014148445199670713,False
B97,BLK 714A BEDOK RESERVOIR ROAD,38037.1417,35371.0192,103.92350807855561,1.3361557898964052,0.0026312961873010965,False
B98,BLK 748 BEDOK RESERVOIR CRESCENT,37860.0561,35362.5681,103.92191686098977,1.3360794194920413,0.0048405900333342135,False
B99M,BLK 807 CHAI CHEE ROAD,37954.0727,34412.5835,103.9227613439323,1.3274880750733353,0.005606746824607653,False
CAM,BLK 88 TANGLIN HALT ROAD,24092.2494,31574.3039,103.79820565809362,1.3018210574313145,0.006630554380942065,False
CCM,BLK 84A COMMONWEALTH CLOSE,24269.3904,31777.7395,103.7997973262445,1.3036608788452526,0.003741700317309013,False
CC1,BLK 1/2 CHAI CHEE STREET,37970.7792,34316.7372,103.92291142962756,1.326621270658444,0.004628472489897664,False
CC10,BLK 43/45 CHAI CHEE STREET,38267.4015,34545.0259,103.92557681585416,1.3286857316147194,0.003925768428315495,False
CC11,BLK 50/54 CHAI CHEE STREET,37828.6078,34590.3599,103.92163403144191,1.3290958607447763,0.005582722399709978,False
CC12,BLK 11 CHAI CHEE ROAD,38194.9297,34332.7592,103.92492554687288,1.3267660935698495,0.005251618823379466,False
CC4,"BLK 22/24, 59/63, 803/805 CHAI CHEE ROAD",37801.1879,34221.6662,103.9213875307924,1.325761538242788,0.0054499566216570615,False
CC5,BLK 27 CHAI CHEE ROAD,38025.2345,34117.8358,103.92340067458152,1.324822461139102,0.005154356291279629,False
CC6,BLK 25-27 CHAI CHEE ROAD,38043.4844,33973.1328,103.92356461224107,1.3235138140220364,0.002066094523119355,False
CC7,BLK 30/40 CHAI CHEE AVENUE,38279.717,34164.7007,103.9256873497185,1.3252462054528313,0.005551844553132588,False
CC8,BLK 55/58 CHAI CHEE DRIVE,37584.5733,34347.0451,103.91944117263655,1.3268954882424244,0.003305859729745325,False
CC9,BLK 41/42 CHAI CHEE STREET,38313.9557,34438.2547,103.92599509455664,1.3277201161996721,0.0018969620047556669,False
CDM,BLK 54 COMMONWEALTH DRIVE,23934.8536,31553.8887,103.79679138790354,1.3016364093624146,0.0016978982321988547,False
CKK1,BLK 355 CHOA CHU KANG LOOP,18073.929,40606.0548,103.74412537483317,1.3834995640239693,112.90582978493822,False
CKM1,BLK 429A CHOA CHU KANG AVENUE 4,17706.6149,40616.7716,103.74082478082033,1.3835963556122968,0.005367315199268489,False
CKM2,BLK 625A CHOA CHU KANG STREET 62,18365.515,42251.984,103.74674494946991,1.3983848378100443,0.006911363300428108,False
CKM3,BLK 445A CHOA CHU KANG AVENUE 4,17241.061,40350.4217,103.73664153064142,1.3811874180931392,0.003949881765023651,False
CKM4,BLK 474A CHOA CHU KANG AVENUE 3,17384.4024,40068.5078,103.73792965982472,1.3786379456153686,0.006747133858069498,False
CKM5,BLK 450A CHOA CHU KANG AVENUE 4,17135.7982,40142.8636,103.73569574377154,1.3793103007570044,0.004859368593285465,False
CKM6,BLK 462A CHOA CHU KANG AVENUE 4,17141.5616,39946.6052,103.73574760435865,1.3775354147340333,0.0017055380332982395,False
CKM7,BLK 483A CHOA CHU KANG AVENUE 5,17288.8253,39773.897,103.73707093730017,1.3759735599231637,0.006077141392987628,False
CKM8,BLK 486A CHOA CHU KANG AVENUE 5,17432.5108,39671.7658,103.73836209061987,1.375049975218811,0.002941173642963057,False
CKM9,BLK 297B CHOA CHU KANG AVENUE 2,17981.6699,39927.7497,103.74329658894578,1.377365191602345,0.001540927121441749,False
CKT1,BLK BETWEEN 404 & 426 CHOA CHU KANG AVENUE 1/4,17457.2727,40253.9548,103.7385843858947,1.380315085920986,103.90548497032756,False
CKT2,BLK 302 CHOA CHU KANG LOOP,17986.1193,40839.8157,103.74333625964935,1.3856135812488544,201.6070244418784,False
CK1,BLK 101/108 TECK WHYE LANE,19169.1019,39939.7774,103.75396651904369,1.3774743473121396,0.005661109234950335,False
CK10,BLK 227A CHOA CHU KANG CENTRAL,18219.6466,40274.898,103.74543486598327,1.3805047532205277,0.006420232096046821,False
CK11,BLK 287A CHOA CHU KANG AVENUE 2,17822.7967,40079.0923,103.74186894657885,1.3787338234756656,0.0057897922468541285,False
CK12,BLK 409/413 CHOA CHU KANG AVENUE 3,17816.8828,40361.3125,103.74181570834445,1.3812861166246817,150.0835901112625,False
CK13,BLK 414-420 CHOA CHU KANG AVENUE 4,17841.917,40541.616,103.74204059676535,1.3829167235416275,0.0026376719679944705,False
CK14,BLK 278/287 CHOA CHU KANG AVENUE 2/3,17897.997,40235.3892,103.74254462225541,1.3801473409462486,0.005173003002291917,False
CK15,BLK 288/295 CHOA CHU KANG AVENUE 2/3,17716.2981,40045.082,103.74091199127932,1.3784262097063267,0.0014483818400633103,False
CK16,BLK 401/408 CHOA CHU KANG AVENUE 3,17528.125,40178.0781,103.73922107254175,1.3796289105733537,0.0032660245436347208,False
CK17,BLK 421/428 CHOA CHU KANG AVENUE 4,17691.7227,40448.332,103.74069102239277,1.3820730449414027,0.005573444465075172,False
CK18,BLK 130/132 CHOA CHU KANG AVENUE 1,18797.0391,40329.4648,103.75062314406662,1.380998422608684,0.005497604830817447,False
CK19,BLK 133/134 TECK WHYE LANE,18875.7734,40272.4492,103.7513306473733,1.3804828191297847,73.3711051873376,False
CK2,BLK 109/117 TECK WHYE LANE,18880.332,40136.4375,103.7513716518421,1.3792527806804948,0.005759634466281355,False
CK20,"BLK 429, 438-441 CHOA CHU KANG AVENUE 4",17629.7003,40593.1789,103.74013365429586,1.3833829647486346,0.006406851594071616,False
CK22,BLK 343A CHOA CHU KANG LOOP,18276.2056,40644.1197,103.74594296799194,1.3838438770093553,0.0043744220702981035,False
CK23,BLK 430-437 CHOA CHU KANG AVENUE 4,17782.5234,40677.3633,103.74150685405392,1.3841443511993505,97.11378831136528,False
CK24,BLK 350-351 CHOA CHU KANG CENTRAL,17983.1711,40586.8844,103.74330985413629,1.383326163012076,124.69321249238413,False
CK25,BLK 352-355 CHOA CHU KANG CENTRAL,18031.459,40472.3086,103.74374379564632,1.3822899983079187,0.0005184742107787457,False
CK26,"BLK 302, 304-308 CHOA CHU KANG LOOP",17943.7793,40730.3711,103.74295584042666,1.3846237901647596,215.00278428581896,False
CK28,BLK 276A CHOA CHU KANG AVENUE 2,18079.0694,40228.4669,103.74417169247353,1.3800848001568025,0.000835619072955545,False
CK29,BLK 276/277 CHOA CHU KANG AVENUE 2,18072.2888,40190.9725,103.74411077646042,1.3797457123370553,38.241412380036756,False
CK3,BLK 118/124 TECK WHYE LANE,18734.6348,40064.9164,103.75006247869928,1.3786059243998008,98.83174922129999,False
CK3A,BLK 118A TECK WHYE LANE,18725.4974,40162.9532,103.7499803416757,1.379492530303263,0.005719625383995016,False
C20,BLK 449-451 CLEMENTI AVENUE 3,20425.9232,32848.95,103.76526174661916,1.3133478208276774,58.29711745682926,False
CK30,BLK 248/250 CHOA CHU KANG AVENUE 2,18213.6543,40111.7031,103.74538107497938,1.3790288766966743,58.06285106578373,False
CK31,BLK 251A CHOA CHU KANG AVENUE 2,18164.3898,40080.8939,103.74493840789494,1.3787502331490462,0.003782461344213423,False
CK32,BLK 253A CHOA CHU KANG AVENUE 1,18055.7989,39931.0181,103.74396269033326,1.3773947750358457,0.0029715153301600873,False
CK33,BLK 502A CHOA CHU KANG STREET 51,17943.2973,41180.8424,103.74295135477573,1.3886976858792568,0.005258905275857734,False
CK34,BLK 511A CHOA CHU KANG STREET 51,17736.9363,41167.5327,103.7410970484225,1.38857724580347,0.007398545133810331,False
CK35,BLK 513A CHOA CHU KANG STREET 51,17881.6424,41361.0029,103.74239727614687,1.3903269693827969,0.004308150668761027,False
CK36,BLK 527A CHOA CHU KANG STREET 51,17735.8704,41577.6177,103.74108732653967,1.3922859022308847,0.0029562922848248483,False
CK37,BLK 552A CHOA CHU KANG STREET 52,17863.0257,41773.0092,103.74222984775591,1.3940529952860885,233.5763145027037,False
CK38,BLK 541A CHOA CHU KANG STREET 52,18148.0534,41666.0012,103.74479108110897,1.3930853528194695,4.524401224860968,False
CK39,BLK 559A CHOA CHU KANG NORTH 6,18090.945,42004.5732,103.74427780249404,1.3961472532491102,0.0051967277956081965,False
CK4,"BLK 135-138,141,142 & 145 TECK WHYE LANE/AVENUE",18912.6962,40234.9502,103.75166243741124,1.3801437034327266,36.48681864048073,False
CK4A,BLK 144/145 TECK WHYE LANE/AVENUE,18972.5753,40347.8975,103.75220046039195,1.3811651758839634,101.55443420290679,False
CK40,BLK 567A CHOA CHU KANG STREET 52,18298.9982,41919.8106,103.74614735348534,1.3953807621354313,0.006657538016963925,False
CK41,BLK 708A CHOA CHU KANG STREET 53,18333.4408,41430.698,103.74645700945563,1.390957419969763,0.002452572954227796,False
CK42,BLK 754A CHOA CHU KANG NORTH 5,18363.8684,41631.0171,103.7467303588615,1.3927690420626142,0.006530763262394893,False
CK44,BLK 762A CHOA CHU KANG NORTH 5,18631.6662,41611.081,103.749136737306,1.392588835064809,0.0056830256252548275,False
CK45,BLK 771A CHOA CHU KANG STREET 54,18724.0529,41824.3887,103.74996683599021,1.3945179409748218,0.006053553050951503,False
CK46,BLK 792A CHOA CHU KANG NORTH 6,18675.6762,41907.1414,103.74953210680287,1.395266310343544,0.0013741963878714184,False
CK47,BLK 787A CHOA CHU KANG DRIVE,18471.7225,41904.1787,103.74769942278238,1.3952394503711916,0.006061509844014087,False
CK48,BLK 604A CHOA CHU KANG STREET 62,18189.9873,42143.3391,103.74516772920865,1.3974022344611878,0.005014348909121113,False
CK49,BLK 610A CHOA CHU KANG STREET 62,18006.9629,42295.9806,103.74352305674637,1.3987826049446037,0.004832423053774016,False
CK5,BLK 139 & 140 TECK WHYE LANE/AVENUE,19030.3926,40238.918,103.75272002464233,1.3801796230669872,85.07411306628794,False
CK50,BLK 611A CHOA CHU KANG STREET 62,18031.8277,42477.9839,103.74374642444485,1.4004285839443895,0.0032463145880673038,False
CK51,BLK 621A CHOA CHU KANG NORTH 7,18459.6171,42391.2166,103.74759048649052,1.399644037223133,0.004395470512993699,False
CK52,BLK 659A/660A/661A CHOA CHU KANG CRESCENT,18754.0711,42503.4389,103.7502363572965,1.400659030128735,0.005801096161714875,False
CK53,BLK 668A CHOA CHU KANG CRESCENT,18748.505,42602.4434,103.75018630981052,1.401554388498015,0.0016780541058303952,False
CK54,BLK 638-643 CHOA CHU KANG STREET 64,18629.4583,42224.5521,103.74911670029475,1.398136840661223,0.004513514313168099,False
CK55,BLK 631-637 & 636A CHOA CHU KANG NORTH 6,18561.8248,42111.2701,103.74850899592592,1.3971123380651005,50.656937170292494,False
CK56,BLK 675A CHOA CHU KANG CRESCENT,18357.265,42562.8339,103.7466707134054,1.4011960465890263,0.005381201750548691,False
CK57,BLK 669A CHOA CHU KANG CRESCENT,18541.2289,42678.1909,103.74832374074006,1.4022393536094337,0.006853148711111335,False
CK58,BLK 678A CHOA CHU KANG CRESCENT,18157.8829,42638.4707,103.74487907782553,1.4018800104107794,0.002719141365521738,False
CK59,BLK 297A CHOA CHU KANG AVENUE 2,17841.6171,39866.5767,103.74203813468661,1.376811917400497,0.00430751231514916,False
CK6,"BLK 143, 144 & 146 TECK WHYE LANE",19073.3023,40300.0728,103.75310558123016,1.3807326977622554,33.77930984636,False
CK6A,BLK 146A 146A TECK WHYE AVENUE,19076.7918,40333.5431,103.75313692680963,1.3810353919401923,0.003107438536846287,False
CK60,BLK 683 CHOA CHU KANG CRESCENT,18268.595,42905.4416,103.74587382647105,1.4042944339787478,0.004781088573949123,False
CK61,BLK 686 CHOA CHU KANG CRESCENT,18607.321,42882.7597,103.7489175658634,1.404089419860993,0.004383821053353321,False
CK62,BLK 687 CHOA CHU KANG DRIVE,18715.5324,42855.1194,103.7498899432278,1.403839486324844,0.005032662860250102,False
CK63,BLK 689 CHOA CHU KANG CRESCENT,18826.1888,42747.1959,103.7508843161639,1.4028635015212785,0.0018021226980895948,False
CK64,BLK 692 CHOA CHU KANG CRESCENT,18872.7705,42404.3378,103.75130299874982,1.3997628341389805,0.003791966852991126,False
CK65,"BLK 535,536 AND 537 CHOA CHU KANG STREET 51",18064.0069,41548.1433,103.74403589785445,1.3920194608918222,0.004347535707684872,False
CK66,BLK 573A CHOA CHU KANG STREET 52,18233.5224,41769.4117,103.74555905214416,1.3940205880722112,0.0054745095052438335,False
CK7,BLK 135A TECK WHYE LANE,18945.8673,40250.2699,103.75196049935109,1.3802822594561748,0.004500940976751354,False
CK70,BLK 476 CHOA CHU KANG AVENUE 5,17408.5254,39880.0108,103.73814649010505,1.376933257277024,0.0048677804901345895,False
CK71,BLK 488 CHOA CHU KANG AVENUE 5,17467.9916,39852.8673,103.73868084627473,1.3766878029172827,4.339611826121988,False
CK72,BLK 489 CHOA CHU KANG AVENUE 5,17718.345,39728.0193,103.74093049457282,1.37555881252417,4.109971700091036,False
CK73,BLK 801 KEAT HONG CLOSE,17994.5933,39697.5018,103.74341279299807,1.3752829189296978,0.0022403322204984657,False
CK74,BLK 805 KEAT HONG CLOSE,17975.1882,39477.9306,103.74323849875032,1.3732971913409147,2.009109473058336,False
CK75,BLK 809 CHOA CHU KANG AVENUE 1,18119.3938,39664.2718,103.74453422557612,1.3749824413018585,0.005392339687899958,False
CK76,BLK 810 CHOA CHU KANG AVENUE 7,18305.5202,39560.1044,103.74620673798076,1.374040451680714,57.19274832856964,False
CK77,BLK 815 CHOA CHU KANG AVENUE 7,18361.9468,39838.3954,103.7467136802488,1.3765572316417813,3.7948631388956695,False
CK78,817 KEAT HONG LINK,18660.8389,39885.9891,103.74939942553608,1.3769877482261268,0.0060572352995543035,False
CK79,BLK 819 KEAT HONG LINK,18695.601,39679.8718,103.74971185297062,1.375123710117595,0.005339697385823116,False
CK8,BLK 201-221 CHOA CHU KANG CENTRAL,18405.5916,40449.7464,103.74710566112644,1.3820860793135756,0.004887886307818885,False
CK8A,BLK 203A CHOA CHU KANG AVENUE 1/CENTRAL,18614.0227,40353.8181,103.74897859928672,1.381218606739474,0.0007522597600130727,False
CK9,BLK 223-227 CHOA CHU KANG CENTRAL,18162.1088,40384.5044,103.74491781005548,1.3814959737886174,0.0031162138494788237,False
CK9A,BLK 228-239 CHOA CHU KANG CENTRAL,18449.8356,40217.8144,103.74750330141954,1.379988586192666,0.0015406926132076786,False
CLM,BLK 129A CLARENCE LANE,25894.5957,30541.7316,103.81440063004587,1.292483011992079,0.0035909214387151974,False
CLNA,BLK 210 CLEMENTI AVENUE 6,20180.2167,33851.5291,103.76305369893643,1.3224147236725927,0.002630308490388372,False
CLRG,312 CLEMENTI AVENUE 4,20283.9283,33479.407,103.76398569521969,1.319049411792726,0.001412449738910995,False
CLTR,BLK 311 CLEMENTI AVENUE 4,20411.5945,33513.7467,103.76513283286619,1.3193599995859169,2.680026715918947,False
CM1,BLK 10 CANTONMENT CLOSE,28656.4003,28548.62,103.83921657283983,1.2744580741015816,0.004165685018253971,False
CR1,BLK 1/3/15/17 BEACH ROAD,31337.5185,31734.6056,103.8633077225274,1.3032708363009555,0.004742238054208627,False
CR1A,BLK 2 BEACH ROAD,31521.2359,31781.8809,103.86495851328462,1.3036983570832268,134.12493669332085,False
CR1B,BLK 3 BEACH ROAD,31565.7734,31819.2245,103.86535870755877,1.3040360743039932,79.18087993664457,False
CR2,BLK 3/4 BEACH ROAD,31599.1055,31890.8184,103.86565822017168,1.3046835403578947,0.005008125709020893,False
CR29,BLK 29/30 KELANTAN LANE,30612.5155,32012.4666,103.85679325981934,1.3057837826214542,0.0048593408595213146,False
CR3,BLK 9 NORTH BRIDGE ROAD,31450.707,31933.4004,103.86432479530623,1.3050686537907754,0.0051556171819713385,False
CR30,BLK 639/640 ROWELL COURT,30406.377,32213.3125,103.85494102404714,1.3076001787299971,62.91219127943558,False
CR31,BLK 632/633/635 VEERASAMY ROAD,30379.3535,32063.9883,103.854698193613,1.3062497454836393,0.0050982182574085865,False
CR4,BLK 7 NORTH BRIDGE ROAD,31351.9277,31854.1587,103.86343720866708,1.3043520307210348,0.003543143863386978,False
CR5,BLK 18/19 JALAN SULTAN,31218.4922,31730.7441,103.86223821600996,1.3032359268391942,102.64881513499883,False
CR7,BLK 464/463 CRAWFORD LANE,31229.7422,31984.8511,103.86233932875267,1.3055339795624616,0.003915655824441641,False
CSM,BLK 54 CHIN SWEE ROAD MSCP,28873.2635,29983.8819,103.84116520631481,1.2874380741610192,0.002952536791671566,False
CTM1,BLK 441 COMMONWEALTH AVENUE WEST,20293.6227,33003.4096,103.76407292318407,1.314744665034576,0.004656819840234729,False
CVBK,BLK 8C BOON KENG ROAD,31083.7452,33199.2328,103.86102759796269,1.316516432854943,0.003653903378233477,False
CV1,BLK 1/1A TELOK PAKU ROAD,45233.8667,41140.4649,103.9881780032726,1.388329162827995,0.00414205211797317,False
CV2,BLK 3 CHANGI VILLAGE ROAD,45212.8158,41314.4339,103.98798894765062,1.389902482766781,166.96725682922644,False
CV3,BLK 5 CHANGI VILLAGE ROAD,45045.6516,41323.3393,103.9864868577459,1.3899831182202003,0.005107670420962418,False
CV4,BLK 6 CHANGI VILLAGE ROAD,45264.5806,41344.1397,103.98845411052046,1.3901710996794738,193.8927935323219,False
CY,BLK 269/269A/269B CHENG YAN COURT CAR PARK,30264.3593,31442.1456,103.85366487138282,1.3006260281130555,69.89759518807477,False
C10,"BLK 339,341,344-345,371-381 CLEMENTI AVENUE 5",20837.8461,33414.5726,103.76896294521585,1.318463207322819,174.92156993734233,False
C11,"BLK 321-322,324-326 CLEMENTI AVENUE 5",20522.6462,33009.6141,103.76613081145894,1.3148008328967467,176.64750307953346,False
C12,"BLK 301-302,305-308 CLEMENTI AVENUE 4",20519.9139,33782.4237,103.76610607293507,1.3217898443793499,132.86371091199177,False
C13M,BLK 309A CLEMENTI AVENUE 4,20528.1198,33646.8063,103.76617984015766,1.320563371411054,0.005471709354838427,False
C14M,BLK 318A CLEMENTI AVENUE 4,20417.4455,33296.1766,103.76518546060046,1.3173923753204828,0.005160487947519758,False
C15M,BLK 440 CLEMENTI AVENUE 3,20290.6787,33170.3249,103.76404642824534,1.3162541862213404,0.003488386894224874,False
C16,BLK 430-435 CLEMENTI AVENUE 3,20116.5191,32955.7857,103.76248157167105,1.31431392669284,0.004320506454249998,False
C17,"BLK 442-444,442A CLEMENTI AVENUE 3",20273.9935,32905.3373,103.76389656958308,1.3138577294992604,0.004703303265811677,False
C18,BLK 426/428 CLEMENTI AVENUE 3,20215.8784,32729.9597,103.76337442086897,1.3122716629093103,106.81926028686289,False
C18A,BLK 426/427 CLEMENTI AVENUE 3,20306.3068,32672.9468,103.76418697824268,1.3117560814715383,0.003172125417883721,False
C19M,BLK 445 CLEMENTI AVENUE 3,20269.322,32850.6337,103.76385460751823,1.3133630086406882,0.0012713507392510888,False
C2M,BLK 463 CLEMENTI AVENUE 1,20717.3694,32581.3946,103.7678805968389,1.3109282161791282,0.0018298399227519918,False
C20M,BLK 462A CLEMENTI AVENUE 3,20469.2131,32645.0967,103.76565077719496,1.3115042554415335,0.005556131324685119,False
C21L,BLK 454 TO 460 CLEMENTI AVENUE 3,20624.0039,32590.9865,103.76704166044892,1.3110149396716517,91.72366480045102,False
C21M,BLK 455A CLEMENTI AVENUE 3,20566.6991,32662.4476,103.7665267320007,1.3116611944348087,0.003605392246847567,False
C22M,BLK 109A CLEMENTI STREET 11,20991.1005,33766.9817,103.77033993399895,1.3216503041788255,0.0038022834903945397,False
C24,BLK 110/118 CLEMENTI STREET 13,21096.4707,34048.6484,103.77128667696373,1.3241976206862776,0.003436686584133363,False
C25,BLK 101-104 CLEMENTI STREET 14,20840.7482,33844.4911,103.76898892209617,1.3223512364917547,0.004735277509794487,False
C26,BLK 105-107 CLEMENTI STREET 12,20945.3775,33870.6421,103.76992906520272,1.322587761086612,107.61115140626663,False
C27,BLK 108/109 CLEMENTI STREET 11,21010.3372,33832.437,103.77051277091007,1.3222422628168249,68.45238948318276,False
C28,BLK 201/206 CLEMENTI AVENUE 6,20211.495,33712.5638,103.76333478601896,1.3211579795665713,0.0027482183296283695,False
C28M,BLK 208 CLEMENTI AVENUE 6,20070.902,33845.674,103.7620714506784,1.3223617440785465,0.007342411637645982,False
C29,BLK 501-505 WEST COAST DRIVE,19754.8437,32767.8945,103.75923178966606,1.3126146115237984,0.001718128454280031,False
C29A,BLK 503 WEST COAST DRIVE,19749.6211,32629.2695,103.75918489896867,1.3113609355931228,0.0039524948007140966,False
C3M,BLK 416A CLEMENTI AVENUE 1,20967.8189,32458.1382,103.77013103455867,1.3098135876330488,0.0040742337185444245,False
C3ML,"BLK 419, 420 AND 420A CLEMENTI AVENUE 1",20852.22,32522.1809,103.76909230827643,1.3103927402801043,132.00527519546165,False
C30,BLK 507-509 WEST COAST DRIVE,19998.4863,32640.0059,103.76142107025231,1.3114580973822938,0.0033147540203177705,False
C31,BLK 510/511 WEST COAST ROAD,19907.0039,32541.0547,103.76059908247035,1.3105631944603586,0.0020406378046819097,False
C33,BLK 601-613 CLEMENTI WEST STREET 1,20603.5028,31877.1704,103.76685761800195,1.3045594379669765,0.0046640632211580055,False
C34,BLK 702/703 WEST COAST ROAD,19944.5184,32148.1942,103.76093627015332,1.3070103153063959,0.0037232347521669916,False
C35,BLK 704-714 CLEMENTI WEST STREET 2,20000.4883,31993.6074,103.76143922562301,1.3056123024137576,0.0028567459128168273,False
C36,BLK 728/729 CLEMENTI WEST STREET 2,20236.2232,31960.1377,103.76355742121356,1.305309674521169,0.003680091486458785,False
C37,"BLK 720-727,730-731 CLEMENTI WEST STREET 2",20282.323,31764.2687,103.76397169772963,1.3035383171263133,0.0019176520760553035,False
C38,BLK 715-717 CLEMENTI WEST STREET 2,20121.5156,31683.3711,103.76252679035963,1.3028066678186725,0.0037289634365036553,False
C39,CLEMENTI SPORTS COMPLEX,20089.6113,32510.9746,103.76223990537257,1.31029120826452,158.23160222754703,False
C4M,BLK 413A COMMONWEALTH AVENUE WEST,21009.1656,32642.4126,103.7705025129515,1.3114801086975776,0.0017317028731513263,False
C40L,BLK 801A TO 801C WEST COAST CRESCENT,20273.1009,31460.4731,103.76388890814258,1.300790896428228,120.10354131053016,False
C40M,BLK 801 WEST COAST CRESCENT,20275.5121,31340.853,103.76391060340288,1.2997090957482687,0.0006044841742090491,False
C5,"BLK 358-360,362-363,366-367 CLEMENTI AVENUE 2",20905.8297,32821.8286,103.76957394864701,1.3131026590525159,13.940100011832289,False
C6,BLK 328-334 CLEMENTI AVENUE 2,20696.2978,32975.0306,103.7676911655017,1.314488113913117,0.004129002290041422,False
C7,BLK 349-355 CLEMENTI AVENUE 2,21037.2754,33018.7828,103.77075500850212,1.314883872279801,0.0032184173839766845,False
C8,BLK 335/338 CLEMENTI AVENUE 2,20800.9102,33216.8047,103.76863110345546,1.3166746567863592,71.38731874840656,False
C9,BLK 340/342/343/346-348 CLEMENTI AVENUE  5,20988.0194,33324.5654,103.77031234940885,1.3176492492395018,0.00774280767085148,False
DRM1,BLK 104C DEPOT ROAD,25576.6096,29218.1692,103.8115434919542,1.2805131560457625,0.004959986176617424,False
DRM2,BLK 112C DEPOT ROAD,25165.8976,29305.1091,103.80785308038945,1.281299375700636,0.003466032349106355,False
DRM3,108A DEPOT ROAD,25390.1316,29254.1321,103.80986791310714,1.2808383769937857,0.0029390549329036597,False
DRM4,BLK 105 DEPOT ROAD,25668.1428,29257.6985,103.81236594973764,1.2808706520545865,0.00766832084249946,False
DRM5,BLOCK 110 DEPOT ROAD,25346.6693,29308.7018,103.80947738316917,1.2813318825559306,0.002690628783390221,False
DRS,BLK 102A/102B DEPOT ROAD,25737.908,29213.3689,103.81299281989986,1.2804697558033025,82.60255831604705,False
DSRL,BLK 38A MARGARET DRIVE,24864.8825,31078.208,103.80514816792643,1.2973346289648866,65.39653635450117,False
DSR1,BLK 31A MARGARET DRIVE,24685.6441,31202.2045,103.80353761899173,1.2984559909642104,0.002334515522839912,False
DSR2,BLK 37A MARGARET DRIVE,24885.23,31140.1423,103.80533099300017,1.2978947429610392,0.004831559131997495,False
